State,Year,Month,TelehealthType,ServiceType,ServiceCount,RatePer1000Beneficiaries,DataQuality
Georgia,2020,09,Store and forward,All,219,0.1,
Hawaii,2020,09,Live audio/video,All,31284,81.6,
Hawaii,2020,09,Other telehealth,All,109,0.3,
Hawaii,2020,09,Remote patient monitoring,All,100,0.3,
Hawaii,2020,09,Store and forward,All,983,2.6,
Idaho,2020,09,Live audio/video,All,36353,92.4,
Idaho,2020,09,Other telehealth,All,15,0.0,
Idaho,2020,09,Store and forward,All,954,2.4,
Illinois,2020,09,Live audio/video,All,187565,59.1,
Illinois,2020,09,Other telehealth,All,238,0.1,
Illinois,2020,09,Remote patient monitoring,All,21,0.0,
Illinois,2020,09,Store and forward,All,76,0.0,
Indiana,2020,09,Live audio/video,All,204505,117.9,
Indiana,2020,09,Other telehealth,All,71,0.0,
Indiana,2020,09,Remote patient monitoring,All,15,0.0,
Indiana,2020,09,Store and forward,All,74,0.0,
Iowa,2020,09,Live audio/video,All,77712,103.2,
Iowa,2020,09,Other telehealth,All,84,0.1,
Iowa,2020,09,Remote patient monitoring,All,104,0.1,
Iowa,2020,09,Store and forward,All,45,0.1,
Kansas,2020,09,Live audio/video,All,56706,126.2,
Kansas,2020,09,Other telehealth,All,13,0.0,
Kansas,2020,09,Store and forward,All,13,0.0,
Kentucky,2020,09,Live audio/video,All,248957,147.7,
Kentucky,2020,09,Other telehealth,All,392,0.2,
Kentucky,2020,09,Remote patient monitoring,All,91,0.1,
Kentucky,2020,09,Store and forward,All,53,0.0,
Louisiana,2020,09,Live audio/video,All,239205,134.8,
Louisiana,2020,09,Other telehealth,All,149,0.1,
Louisiana,2020,09,Remote patient monitoring,All,176,0.1,
Louisiana,2020,09,Store and forward,All,301,0.2,
Maine,2020,09,Live audio/video,All,71846,199.5,Unusable
Maine,2020,09,Other telehealth,All,48,0.1,Unusable
Maine,2020,09,Remote patient monitoring,All,52,0.1,Unusable
Maine,2020,09,Store and forward,All,73,0.2,Unusable
Maryland,2020,09,Live audio/video,All,261754,173.4,
Maryland,2020,09,Other telehealth,All,262,0.2,
Maryland,2020,09,Remote patient monitoring,All,540,0.4,
Maryland,2020,09,Store and forward,All,105,0.1,
Massachusetts,2020,09,Live audio/video,All,583725,297.2,
Massachusetts,2020,09,Other telehealth,All,219,0.1,
Massachusetts,2020,09,Remote patient monitoring,All,62,0.0,
Massachusetts,2020,09,Store and forward,All,1315,0.7,
Michigan,2020,09,Live audio/video,All,363520,135.1,
Michigan,2020,09,Other telehealth,All,424,0.2,
Michigan,2020,09,Remote patient monitoring,All,202,0.1,
Michigan,2020,09,Store and forward,All,209,0.1,
Minnesota,2020,09,Live audio/video,All,259729,222.2,
Minnesota,2020,09,Other telehealth,All,979,0.8,
Minnesota,2020,09,Remote patient monitoring,All,49,0.0,
Minnesota,2020,09,Store and forward,All,476,0.4,
Mississippi,2020,09,Live audio/video,All,68188,87.3,
Mississippi,2020,09,Other telehealth,All,271,0.3,
Mississippi,2020,09,Remote patient monitoring,All,217,0.3,
Mississippi,2020,09,Store and forward,All,162,0.2,
Missouri,2020,09,Live audio/video,All,74435,70.6,
Missouri,2020,09,Other telehealth,All,131,0.1,
Missouri,2020,09,Remote patient monitoring,All,146,0.1,
Missouri,2020,09,Store and forward,All,69,0.1,
Montana,2020,09,Live audio/video,All,29729,107.9,
Montana,2020,09,Other telehealth,All,20,0.1,
Montana,2020,09,Store and forward,All,46,0.2,
Nebraska,2020,09,Live audio/video,All,27065,98.5,
Nebraska,2020,09,Other telehealth,All,73,0.3,
Nebraska,2020,09,Remote patient monitoring,All,88,0.3,
Nebraska,2020,09,Store and forward,All,62,0.2,
Nevada,2020,09,Live audio/video,All,84615,109.3,
Nevada,2020,09,Other telehealth,All,51,0.1,
Nevada,2020,09,Remote patient monitoring,All,259,0.3,
Nevada,2020,09,Store and forward,All,52,0.1,
New Hampshire,2020,09,Live audio/video,All,55037,244.4,
New Hampshire,2020,09,Other telehealth,All,11,0.0,
New Hampshire,2020,09,Store and forward,All,11,0.0,
New Jersey,2020,09,Live audio/video,All,165684,88.1,
New Jersey,2020,09,Other telehealth,All,401,0.2,
New Jersey,2020,09,Remote patient monitoring,All,1108,0.6,
New Jersey,2020,09,Store and forward,All,94,0.0,
New Mexico,2020,09,Live audio/video,All,114653,128.9,
New Mexico,2020,09,Other telehealth,All,181,0.2,
New Mexico,2020,09,Remote patient monitoring,All,32,0.0,
New Mexico,2020,09,Store and forward,All,809,0.9,
New York,2020,09,Live audio/video,All,425908,61.0,
New York,2020,09,Other telehealth,All,1064,0.2,
New York,2020,09,Remote patient monitoring,All,1344,0.2,
New York,2020,09,Store and forward,All,5438,0.8,
North Carolina,2020,09,Live audio/video,All,230798,94.9,
North Carolina,2020,09,Other telehealth,All,2249,0.9,
North Carolina,2020,09,Remote patient monitoring,All,525,0.2,
North Carolina,2020,09,Store and forward,All,58,0.0,
North Dakota,2020,09,Live audio/video,All,8622,81.4,
North Dakota,2020,09,Store and forward,All,0,0.0,
Ohio,2020,09,Live audio/video,All,474237,156.2,
Ohio,2020,09,Other telehealth,All,903,0.3,
Ohio,2020,09,Remote patient monitoring,All,236,0.1,
Ohio,2020,09,Store and forward,All,1339,0.4,
Oklahoma,2020,09,Live audio/video,All,98685,102.6,
Oklahoma,2020,09,Other telehealth,All,289,0.3,
Oklahoma,2020,09,Remote patient monitoring,All,196,0.2,
Oklahoma,2020,09,Store and forward,All,12,0.0,
Oregon,2020,09,Live audio/video,All,211408,173.6,
Oregon,2020,09,Other telehealth,All,272,0.2,
Oregon,2020,09,Remote patient monitoring,All,99,0.1,
Oregon,2020,09,Store and forward,All,40,0.0,
Pennsylvania,2020,09,Live audio/video,All,285735,91.6,
Pennsylvania,2020,09,Other telehealth,All,3831,1.2,
Pennsylvania,2020,09,Remote patient monitoring,All,62,0.0,
Pennsylvania,2020,09,Store and forward,All,182,0.1,
Puerto Rico,2020,09,Live audio/video,All,114867,88.9,
Puerto Rico,2020,09,Other telehealth,All,4043,3.1,
Puerto Rico,2020,09,Remote patient monitoring,All,875,0.7,
Puerto Rico,2020,09,Store and forward,All,350,0.3,
Rhode Island,2020,09,Live audio/video,All,30308,87.3,
Rhode Island,2020,09,Other telehealth,All,165,0.5,
Rhode Island,2020,09,Remote patient monitoring,All,0,0.0,
Rhode Island,2020,09,Store and forward,All,172,0.5,
South Carolina,2020,09,Live audio/video,All,74028,55.3,
South Carolina,2020,09,Other telehealth,All,158,0.1,
South Carolina,2020,09,Store and forward,All,91,0.1,
South Dakota,2020,09,Live audio/video,All,7446,57.2,
South Dakota,2020,09,Other telehealth,All,27,0.2,
South Dakota,2020,09,Store and forward,All,0,0.0,
Tennessee,2020,09,Live audio/video,All,141808,63.0,
Tennessee,2020,09,Other telehealth,All,130,0.1,
Tennessee,2020,09,Remote patient monitoring,All,252,0.1,
Tennessee,2020,09,Store and forward,All,301,0.1,
Texas,2020,09,Live audio/video,All,570892,104.9,
Texas,2020,09,Other telehealth,All,20477,3.8,
Texas,2020,09,Remote patient monitoring,All,1163,0.2,
Texas,2020,09,Store and forward,All,2818,0.5,
Utah,2020,09,Live audio/video,All,21559,56.5,Unusable
Utah,2020,09,Other telehealth,All,133,0.3,Unusable
Vermont,2020,09,Live audio/video,All,6815,37.8,
Vermont,2020,09,Other telehealth,All,293,1.6,
Vermont,2020,09,Remote patient monitoring,All,0,0.0,
Vermont,2020,09,Store and forward,All,25,0.1,
Virgin Islands,2020,09,Live audio/video,All,400,12.4,
Virgin Islands,2020,09,Other telehealth,All,0,0.0,
Virgin Islands,2020,09,Remote patient monitoring,All,11,0.3,
Virginia,2020,09,Live audio/video,All,163386,95.1,
Virginia,2020,09,Other telehealth,All,213,0.1,
Virginia,2020,09,Remote patient monitoring,All,80,0.0,
Virginia,2020,09,Store and forward,All,6660,3.9,
Washington,2020,09,Live audio/video,All,202687,104.3,
Washington,2020,09,Other telehealth,All,1236,0.6,
Washington,2020,09,Remote patient monitoring,All,256,0.1,
Washington,2020,09,Store and forward,All,210,0.1,
West Virginia,2020,09,Live audio/video,All,58758,99.9,
West Virginia,2020,09,Other telehealth,All,30,0.1,
West Virginia,2020,09,Remote patient monitoring,All,31,0.1,
West Virginia,2020,09,Store and forward,All,19,0.0,
Wisconsin,2020,09,Live audio/video,All,130567,101.2,
Wisconsin,2020,09,Other telehealth,All,97,0.1,
Wisconsin,2020,09,Remote patient monitoring,All,55,0.0,
Wyoming,2020,09,Live audio/video,All,5336,73.2,
Wyoming,2020,09,Remote patient monitoring,All,0,0.0,
Alabama,2020,10,Live audio/video,All,60650,49.0,
Alabama,2020,10,Other telehealth,All,41,0.0,
Alabama,2020,10,Remote patient monitoring,All,177,0.1,
Alaska,2020,10,Live audio/video,All,23202,95.9,
Alaska,2020,10,Other telehealth,All,36,0.1,
Alaska,2020,10,Remote patient monitoring,All,20,0.1,
Alaska,2020,10,Store and forward,All,280,1.2,
Arizona,2020,10,Live audio/video,All,493082,232.1,
Arizona,2020,10,Other telehealth,All,377,0.2,
Arizona,2020,10,Remote patient monitoring,All,845,0.4,
Arizona,2020,10,Store and forward,All,139,0.1,
Arkansas,2020,10,Live audio/video,All,65958,65.0,
Arkansas,2020,10,Other telehealth,All,46,0.0,
Arkansas,2020,10,Remote patient monitoring,All,81,0.1,
Arkansas,2020,10,Store and forward,All,82,0.1,
California,2020,10,Live audio/video,All,1489809,106.1,
California,2020,10,Other telehealth,All,17278,1.2,
California,2020,10,Remote patient monitoring,All,2730,0.2,
California,2020,10,Store and forward,All,13463,1.0,
Colorado,2020,10,Live audio/video,All,159619,109.5,
Colorado,2020,10,Other telehealth,All,34,0.0,
Colorado,2020,10,Remote patient monitoring,All,413,0.3,
Colorado,2020,10,Store and forward,All,399,0.3,
Connecticut,2020,10,Live audio/video,All,242336,229.7,
Connecticut,2020,10,Other telehealth,All,103,0.1,
Connecticut,2020,10,Remote patient monitoring,All,246,0.2,
Connecticut,2020,10,Store and forward,All,380,0.4,
Delaware,2020,10,Live audio/video,All,41414,154.5,
Delaware,2020,10,Other telehealth,All,43,0.2,
Delaware,2020,10,Remote patient monitoring,All,58,0.2,
Delaware,2020,10,Store and forward,All,4552,17.0,
District of Columbia,2020,10,Live audio/video,All,109991,405.2,
District of Columbia,2020,10,Other telehealth,All,0,0.0,
District of Columbia,2020,10,Remote patient monitoring,All,13,0.0,
Florida,2020,10,Live audio/video,All,482868,101.5,
Florida,2020,10,Other telehealth,All,422,0.1,
Florida,2020,10,Remote patient monitoring,All,385,0.1,
Florida,2020,10,Store and forward,All,625,0.1,
Georgia,2020,10,Live audio/video,All,212542,89.4,
Georgia,2020,10,Other telehealth,All,94,0.0,
Georgia,2020,10,Remote patient monitoring,All,268,0.1,
Georgia,2020,10,Store and forward,All,218,0.1,
Hawaii,2020,10,Live audio/video,All,28761,73.9,
Hawaii,2020,10,Other telehealth,All,118,0.3,
Hawaii,2020,10,Remote patient monitoring,All,113,0.3,
Hawaii,2020,10,Store and forward,All,758,1.9,
Idaho,2020,10,Live audio/video,All,53698,129.3,
Idaho,2020,10,Store and forward,All,1309,3.2,
Illinois,2020,10,Live audio/video,All,208683,65.1,
Illinois,2020,10,Other telehealth,All,208,0.1,
Illinois,2020,10,Remote patient monitoring,All,31,0.0,
Illinois,2020,10,Store and forward,All,62,0.0,
Indiana,2020,10,Live audio/video,All,201047,114.4,
Indiana,2020,10,Other telehealth,All,80,0.0,
Indiana,2020,10,Store and forward,All,66,0.0,
Iowa,2020,10,Live audio/video,All,76698,100.9,
Iowa,2020,10,Other telehealth,All,80,0.1,
Iowa,2020,10,Remote patient monitoring,All,122,0.2,
Iowa,2020,10,Store and forward,All,32,0.0,
Kansas,2020,10,Live audio/video,All,60875,134.1,
Kansas,2020,10,Remote patient monitoring,All,12,0.0,
Kansas,2020,10,Store and forward,All,15,0.0,
Kentucky,2020,10,Live audio/video,All,244438,145.2,
Kentucky,2020,10,Other telehealth,All,407,0.2,
Kentucky,2020,10,Remote patient monitoring,All,97,0.1,
Kentucky,2020,10,Store and forward,All,93,0.1,
Louisiana,2020,10,Live audio/video,All,225832,126.2,
Louisiana,2020,10,Other telehealth,All,129,0.1,
Louisiana,2020,10,Remote patient monitoring,All,178,0.1,
Louisiana,2020,10,Store and forward,All,310,0.2,
Maine,2020,10,Live audio/video,All,75786,208.0,Unusable
Maine,2020,10,Other telehealth,All,49,0.1,Unusable
Maine,2020,10,Remote patient monitoring,All,62,0.2,Unusable
Maine,2020,10,Store and forward,All,70,0.2,Unusable
Maryland,2020,10,Live audio/video,All,278490,183.0,
Maryland,2020,10,Other telehealth,All,170,0.1,
Maryland,2020,10,Remote patient monitoring,All,635,0.4,
Maryland,2020,10,Store and forward,All,113,0.1,
Massachusetts,2020,10,Live audio/video,All,572941,288.7,
Massachusetts,2020,10,Other telehealth,All,246,0.1,
Massachusetts,2020,10,Remote patient monitoring,All,109,0.1,
Massachusetts,2020,10,Store and forward,All,1224,0.6,
Michigan,2020,10,Live audio/video,All,371677,136.8,
Michigan,2020,10,Other telehealth,All,488,0.2,
Michigan,2020,10,Remote patient monitoring,All,206,0.1,
Michigan,2020,10,Store and forward,All,250,0.1,
Minnesota,2020,10,Live audio/video,All,279796,236.6,
Minnesota,2020,10,Other telehealth,All,976,0.8,
Minnesota,2020,10,Remote patient monitoring,All,131,0.1,
Minnesota,2020,10,Store and forward,All,543,0.5,
Mississippi,2020,10,Live audio/video,All,64345,81.7,
Mississippi,2020,10,Other telehealth,All,226,0.3,
Mississippi,2020,10,Remote patient monitoring,All,320,0.4,
Mississippi,2020,10,Store and forward,All,177,0.2,
Missouri,2020,10,Live audio/video,All,76432,71.7,
Missouri,2020,10,Other telehealth,All,77,0.1,
Missouri,2020,10,Remote patient monitoring,All,173,0.2,
Missouri,2020,10,Store and forward,All,70,0.1,
Montana,2020,10,Live audio/video,All,35175,126.4,
Montana,2020,10,Other telehealth,All,34,0.1,
Montana,2020,10,Store and forward,All,93,0.3,
Nebraska,2020,10,Live audio/video,All,30003,102.0,
Nebraska,2020,10,Other telehealth,All,84,0.3,
Nebraska,2020,10,Remote patient monitoring,All,375,1.3,
Nebraska,2020,10,Store and forward,All,62,0.2,
Nevada,2020,10,Live audio/video,All,85392,108.6,
Nevada,2020,10,Other telehealth,All,76,0.1,
Nevada,2020,10,Remote patient monitoring,All,309,0.4,
Nevada,2020,10,Store and forward,All,54,0.1,
New Hampshire,2020,10,Live audio/video,All,58191,254.4,
New Hampshire,2020,10,Store and forward,All,15,0.1,
New Jersey,2020,10,Live audio/video,All,173253,91.0,
New Jersey,2020,10,Other telehealth,All,441,0.2,
New Jersey,2020,10,Remote patient monitoring,All,1273,0.7,
New Jersey,2020,10,Store and forward,All,83,0.0,
New Mexico,2020,10,Live audio/video,All,124305,138.8,
New Mexico,2020,10,Other telehealth,All,283,0.3,
New Mexico,2020,10,Remote patient monitoring,All,39,0.0,
New Mexico,2020,10,Store and forward,All,757,0.8,
New York,2020,10,Live audio/video,All,442622,62.8,
New York,2020,10,Other telehealth,All,1025,0.1,
New York,2020,10,Remote patient monitoring,All,1658,0.2,
New York,2020,10,Store and forward,All,5605,0.8,
North Carolina,2020,10,Live audio/video,All,223547,91.1,
North Carolina,2020,10,Other telehealth,All,2005,0.8,
North Carolina,2020,10,Remote patient monitoring,All,506,0.2,
North Carolina,2020,10,Store and forward,All,54,0.0,
North Dakota,2020,10,Live audio/video,All,8312,77.2,
North Dakota,2020,10,Store and forward,All,0,0.0,
Ohio,2020,10,Live audio/video,All,491130,160.4,
Ohio,2020,10,Other telehealth,All,991,0.3,
Ohio,2020,10,Remote patient monitoring,All,252,0.1,
Ohio,2020,10,Store and forward,All,1226,0.4,
Oklahoma,2020,10,Live audio/video,All,93830,96.3,
Oklahoma,2020,10,Other telehealth,All,233,0.2,
Oklahoma,2020,10,Remote patient monitoring,All,255,0.3,
Oklahoma,2020,10,Store and forward,All,103,0.1,
Oregon,2020,10,Live audio/video,All,222582,180.8,
Oregon,2020,10,Other telehealth,All,224,0.2,
Oregon,2020,10,Remote patient monitoring,All,48,0.0,
Oregon,2020,10,Store and forward,All,40,0.0,
Pennsylvania,2020,10,Live audio/video,All,294910,93.8,
Pennsylvania,2020,10,Other telehealth,All,3378,1.1,
Pennsylvania,2020,10,Remote patient monitoring,All,69,0.0,
Pennsylvania,2020,10,Store and forward,All,219,0.1,
Puerto Rico,2020,10,Live audio/video,All,109288,84.0,
Puerto Rico,2020,10,Other telehealth,All,4122,3.2,
Puerto Rico,2020,10,Remote patient monitoring,All,1067,0.8,
Puerto Rico,2020,10,Store and forward,All,384,0.3,
Rhode Island,2020,10,Live audio/video,All,32575,93.2,
Rhode Island,2020,10,Other telehealth,All,158,0.5,
Rhode Island,2020,10,Remote patient monitoring,All,0,0.0,
Rhode Island,2020,10,Store and forward,All,146,0.4,
South Carolina,2020,10,Live audio/video,All,70195,52.0,
South Carolina,2020,10,Other telehealth,All,143,0.1,
South Carolina,2020,10,Store and forward,All,73,0.1,
South Dakota,2020,10,Live audio/video,All,7583,57.7,
South Dakota,2020,10,Other telehealth,All,19,0.1,
South Dakota,2020,10,Remote patient monitoring,All,15,0.1,
Tennessee,2020,10,Live audio/video,All,137709,60.7,
Tennessee,2020,10,Other telehealth,All,132,0.1,
Tennessee,2020,10,Remote patient monitoring,All,244,0.1,
Tennessee,2020,10,Store and forward,All,248,0.1,
Texas,2020,10,Live audio/video,All,559568,101.6,
Texas,2020,10,Other telehealth,All,21425,3.9,
Texas,2020,10,Remote patient monitoring,All,1284,0.2,
Texas,2020,10,Store and forward,All,2874,0.5,
Utah,2020,10,Live audio/video,All,22483,57.8,Unusable
Utah,2020,10,Other telehealth,All,160,0.4,Unusable
Utah,2020,10,Store and forward,All,0,0.0,Unusable
Vermont,2020,10,Live audio/video,All,6762,37.2,
Vermont,2020,10,Other telehealth,All,394,2.2,
Vermont,2020,10,Remote patient monitoring,All,0,0.0,
Vermont,2020,10,Store and forward,All,17,0.1,
Virgin Islands,2020,10,Live audio/video,All,259,7.9,
Virgin Islands,2020,10,Other telehealth,All,0,0.0,
Virgin Islands,2020,10,Remote patient monitoring,All,26,0.8,
Virginia,2020,10,Live audio/video,All,175124,100.8,
Virginia,2020,10,Other telehealth,All,200,0.1,
Virginia,2020,10,Remote patient monitoring,All,97,0.1,
Virginia,2020,10,Store and forward,All,7659,4.4,
Washington,2020,10,Live audio/video,All,215469,109.8,
Washington,2020,10,Other telehealth,All,1570,0.8,
Washington,2020,10,Remote patient monitoring,All,243,0.1,
Washington,2020,10,Store and forward,All,227,0.1,
West Virginia,2020,10,Live audio/video,All,55947,94.2,
West Virginia,2020,10,Other telehealth,All,31,0.1,
West Virginia,2020,10,Remote patient monitoring,All,25,0.0,
West Virginia,2020,10,Store and forward,All,24,0.0,
Wisconsin,2020,10,Live audio/video,All,146132,111.8,
Wisconsin,2020,10,Other telehealth,All,135,0.1,
Wisconsin,2020,10,Remote patient monitoring,All,108,0.1,
Wyoming,2020,10,Live audio/video,All,5739,81.4,
Wyoming,2020,10,Other telehealth,All,19,0.3,
Wyoming,2020,10,Remote patient monitoring,All,0,0.0,
Alabama,2020,11,Live audio/video,All,56146,45.0,
Alabama,2020,11,Other telehealth,All,48,0.0,
Alabama,2020,11,Remote patient monitoring,All,162,0.1,
Alaska,2020,11,Live audio/video,All,23250,95.4,
Alaska,2020,11,Other telehealth,All,34,0.1,
Alaska,2020,11,Remote patient monitoring,All,18,0.1,
Alaska,2020,11,Store and forward,All,162,0.7,
Arizona,2020,11,Live audio/video,All,450783,210.2,
Arizona,2020,11,Other telehealth,All,310,0.1,
Arizona,2020,11,Remote patient monitoring,All,965,0.5,
Arizona,2020,11,Store and forward,All,92,0.0,
Arkansas,2020,11,Live audio/video,All,62049,60.7,
Arkansas,2020,11,Other telehealth,All,52,0.1,
Arkansas,2020,11,Remote patient monitoring,All,78,0.1,
Arkansas,2020,11,Store and forward,All,24,0.0,
California,2020,11,Live audio/video,All,1344569,95.4,
California,2020,11,Other telehealth,All,6845,0.5,
California,2020,11,Remote patient monitoring,All,2663,0.2,
California,2020,11,Store and forward,All,12983,0.9,
Colorado,2020,11,Live audio/video,All,177418,120.3,
Colorado,2020,11,Other telehealth,All,39,0.0,
Colorado,2020,11,Remote patient monitoring,All,414,0.3,
Colorado,2020,11,Store and forward,All,469,0.3,
Connecticut,2020,11,Live audio/video,All,235384,220.3,
Connecticut,2020,11,Other telehealth,All,161,0.2,
Connecticut,2020,11,Remote patient monitoring,All,225,0.2,
Connecticut,2020,11,Store and forward,All,415,0.4,
Delaware,2020,11,Live audio/video,All,37609,138.8,
Delaware,2020,11,Other telehealth,All,27,0.1,
Delaware,2020,11,Remote patient monitoring,All,76,0.3,
Delaware,2020,11,Store and forward,All,4077,15.0,
District of Columbia,2020,11,Live audio/video,All,108571,397.3,
District of Columbia,2020,11,Other telehealth,All,0,0.0,
Florida,2020,11,Live audio/video,All,450627,94.1,
Florida,2020,11,Other telehealth,All,334,0.1,
Florida,2020,11,Remote patient monitoring,All,359,0.1,
Florida,2020,11,Store and forward,All,837,0.2,
Georgia,2020,11,Live audio/video,All,188315,78.4,
Georgia,2020,11,Other telehealth,All,81,0.0,
Georgia,2020,11,Remote patient monitoring,All,314,0.1,
Georgia,2020,11,Store and forward,All,172,0.1,
Hawaii,2020,11,Live audio/video,All,26504,66.9,
Hawaii,2020,11,Other telehealth,All,113,0.3,
Hawaii,2020,11,Remote patient monitoring,All,117,0.3,
Hawaii,2020,11,Store and forward,All,722,1.8,
Idaho,2020,11,Live audio/video,All,65603,155.7,
Idaho,2020,11,Other telehealth,All,12,0.0,
Idaho,2020,11,Store and forward,All,1390,3.3,
Illinois,2020,11,Live audio/video,All,223352,68.6,
Illinois,2020,11,Other telehealth,All,275,0.1,
Illinois,2020,11,Remote patient monitoring,All,41,0.0,
Illinois,2020,11,Store and forward,All,84,0.0,
Indiana,2020,11,Live audio/video,All,208876,117.2,
Indiana,2020,11,Other telehealth,All,143,0.1,
Indiana,2020,11,Store and forward,All,51,0.0,
Iowa,2020,11,Live audio/video,All,85177,110.8,
Iowa,2020,11,Other telehealth,All,92,0.1,
Iowa,2020,11,Remote patient monitoring,All,93,0.1,
Iowa,2020,11,Store and forward,All,65,0.1,
Kansas,2020,11,Live audio/video,All,60941,132.9,
Kansas,2020,11,Other telehealth,All,21,0.0,
Kansas,2020,11,Remote patient monitoring,All,20,0.0,
Kansas,2020,11,Store and forward,All,13,0.0,
Kentucky,2020,11,Live audio/video,All,245254,145.6,
Kentucky,2020,11,Other telehealth,All,422,0.3,
Kentucky,2020,11,Remote patient monitoring,All,95,0.1,
Kentucky,2020,11,Store and forward,All,60,0.0,
Louisiana,2020,11,Live audio/video,All,198186,109.6,
Louisiana,2020,11,Other telehealth,All,78,0.0,
Louisiana,2020,11,Remote patient monitoring,All,150,0.1,
Louisiana,2020,11,Store and forward,All,227,0.1,
Maine,2020,11,Live audio/video,All,76317,205.6,Unusable
Maine,2020,11,Other telehealth,All,39,0.1,Unusable
Maine,2020,11,Remote patient monitoring,All,78,0.2,Unusable
Maine,2020,11,Store and forward,All,73,0.2,Unusable
Maryland,2020,11,Live audio/video,All,254272,165.6,
Maryland,2020,11,Other telehealth,All,165,0.1,
Maryland,2020,11,Remote patient monitoring,All,613,0.4,
Maryland,2020,11,Store and forward,All,87,0.1,
Massachusetts,2020,11,Live audio/video,All,542476,270.9,
Massachusetts,2020,11,Other telehealth,All,252,0.1,
Massachusetts,2020,11,Remote patient monitoring,All,285,0.1,
Massachusetts,2020,11,Store and forward,All,937,0.5,
Michigan,2020,11,Live audio/video,All,393861,143.4,
Michigan,2020,11,Other telehealth,All,515,0.2,
Michigan,2020,11,Remote patient monitoring,All,155,0.1,
Michigan,2020,11,Store and forward,All,248,0.1,
Minnesota,2020,11,Live audio/video,All,286313,240.1,
Minnesota,2020,11,Other telehealth,All,1124,0.9,
Minnesota,2020,11,Remote patient monitoring,All,166,0.1,
Minnesota,2020,11,Store and forward,All,577,0.5,
Mississippi,2020,11,Live audio/video,All,55438,69.9,
Mississippi,2020,11,Other telehealth,All,243,0.3,
Mississippi,2020,11,Remote patient monitoring,All,298,0.4,
Mississippi,2020,11,Store and forward,All,116,0.1,
Missouri,2020,11,Live audio/video,All,71653,66.5,
Missouri,2020,11,Other telehealth,All,115,0.1,
Missouri,2020,11,Remote patient monitoring,All,128,0.1,
Missouri,2020,11,Store and forward,All,65,0.1,
Montana,2020,11,Live audio/video,All,36709,129.9,
Montana,2020,11,Other telehealth,All,15,0.1,
Montana,2020,11,Store and forward,All,85,0.3,
Nebraska,2020,11,Live audio/video,All,32577,107.5,
Nebraska,2020,11,Other telehealth,All,80,0.3,
Nebraska,2020,11,Remote patient monitoring,All,281,0.9,
Nebraska,2020,11,Store and forward,All,48,0.2,
Nevada,2020,11,Live audio/video,All,80709,101.3,
Nevada,2020,11,Other telehealth,All,69,0.1,
Nevada,2020,11,Remote patient monitoring,All,266,0.3,
Nevada,2020,11,Store and forward,All,54,0.1,
New Hampshire,2020,11,Live audio/video,All,57438,246.6,
New Hampshire,2020,11,Store and forward,All,17,0.1,
New Jersey,2020,11,Live audio/video,All,183010,95.1,
New Jersey,2020,11,Other telehealth,All,603,0.3,
New Jersey,2020,11,Remote patient monitoring,All,1321,0.7,
New Jersey,2020,11,Store and forward,All,110,0.1,
New Mexico,2020,11,Live audio/video,All,129809,143.6,
New Mexico,2020,11,Other telehealth,All,299,0.3,
New Mexico,2020,11,Remote patient monitoring,All,34,0.0,
New Mexico,2020,11,Store and forward,All,728,0.8,
New York,2020,11,Live audio/video,All,439982,61.9,
New York,2020,11,Other telehealth,All,1019,0.1,
New York,2020,11,Remote patient monitoring,All,1890,0.3,
New York,2020,11,Store and forward,All,6346,0.9,
North Carolina,2020,11,Live audio/video,All,175809,70.8,
North Carolina,2020,11,Other telehealth,All,1486,0.6,
North Carolina,2020,11,Remote patient monitoring,All,580,0.2,
North Carolina,2020,11,Store and forward,All,52,0.0,
North Dakota,2020,11,Live audio/video,All,7719,70.7,
Ohio,2020,11,Live audio/video,All,524466,170.0,
Ohio,2020,11,Other telehealth,All,1057,0.3,
Ohio,2020,11,Remote patient monitoring,All,318,0.1,
Ohio,2020,11,Store and forward,All,1255,0.4,
Oklahoma,2020,11,Live audio/video,All,91199,92.6,
Oklahoma,2020,11,Other telehealth,All,228,0.2,
Oklahoma,2020,11,Remote patient monitoring,All,320,0.3,
Oklahoma,2020,11,Store and forward,All,20,0.0,
Oregon,2020,11,Live audio/video,All,215650,172.5,
Oregon,2020,11,Other telehealth,All,203,0.2,
Oregon,2020,11,Remote patient monitoring,All,125,0.1,
Oregon,2020,11,Store and forward,All,49,0.0,
Pennsylvania,2020,11,Live audio/video,All,310671,98.2,
Pennsylvania,2020,11,Other telehealth,All,3917,1.2,
Pennsylvania,2020,11,Remote patient monitoring,All,95,0.0,
Pennsylvania,2020,11,Store and forward,All,279,0.1,
Puerto Rico,2020,11,Live audio/video,All,95405,66.1,
Puerto Rico,2020,11,Other telehealth,All,3765,2.6,
Puerto Rico,2020,11,Remote patient monitoring,All,997,0.7,
Puerto Rico,2020,11,Store and forward,All,289,0.2,
Rhode Island,2020,11,Live audio/video,All,33636,95.4,
Rhode Island,2020,11,Other telehealth,All,107,0.3,
Rhode Island,2020,11,Remote patient monitoring,All,0,0.0,
Rhode Island,2020,11,Store and forward,All,176,0.5,
South Carolina,2020,11,Live audio/video,All,57354,42.1,
South Carolina,2020,11,Other telehealth,All,123,0.1,
South Carolina,2020,11,Store and forward,All,46,0.0,
South Dakota,2020,11,Live audio/video,All,7425,55.9,
South Dakota,2020,11,Other telehealth,All,21,0.2,
